tag,seed,h,minutes_ahead,AQL,MAE,RMSE,AQCR,coverage80,AIW
lstm,42,49,735,25.927379608154297,66.14545440673828,390.0173034667969,0.0,81.67492251093537,156.3164825439453
lstm,42,50,750,25.980601501464843,66.37039947509766,390.0057373046875,0.0,81.84003939630949,156.86093139648438
lstm,42,51,765,25.90219612121582,66.03821563720703,389.9408874511719,0.0,80.29894846615105,150.996337890625
lstm,42,52,780,25.950207901000976,66.28575897216797,389.99444580078125,0.0,80.87830595869181,153.00222778320312
lstm,42,53,795,25.9363655090332,66.1758041381836,390.0010681152344,0.0,81.19405579212653,153.98069763183594
lstm,42,54,810,25.85520248413086,65.5030746459961,389.86993408203125,0.0,78.74627038614177,147.79603576660156
lstm,42,55,825,25.893851470947265,65.9499740600586,389.9554748535156,0.0,81.13322325540975,153.81298828125
lstm,42,56,840,26.010509872436522,66.4218978881836,390.06304931640625,0.0,82.61637843631414,159.83065795898438
lstm,42,57,855,25.904320907592773,66.00467681884766,389.9875793457031,0.0,81.76761970974191,156.4129638671875
lstm,42,58,870,25.84437675476074,65.6786880493164,389.9466247558594,0.0,81.11294574317083,154.77467346191406
lstm,42,59,885,25.863981628417967,65.93557739257812,390.01123046875,0.0,80.97100315749833,153.5548858642578
lstm,42,60,900,25.808208465576172,65.56007385253906,389.90875244140625,0.0,80.60890472466035,152.508056640625
lstm,42,61,915,25.878192138671874,66.01841735839844,390.0042419433594,0.0,80.77691839749718,153.41363525390625
lstm,42,62,930,25.857844161987305,65.86811065673828,389.9594421386719,0.0,81.73865183511487,156.6459197998047
lstm,42,63,945,25.843503570556642,65.87798309326172,389.9521484375,0.0,80.55386576286898,151.44888305664062
lstm,42,64,960,25.777873992919922,65.46267700195312,389.8648986816406,0.0,79.85863677182004,150.35145568847656
lstm,42,65,975,25.793228530883788,65.65950775146484,389.8750915527344,0.0,80.42640711451001,151.77923583984375
lstm,42,66,990,25.785298538208007,65.51610565185547,389.87261962890625,0.0,80.10196691868717,150.77224731445312
lstm,42,67,1005,25.802248001098633,65.54205322265625,389.86749267578125,0.0,81.57932852466615,156.02296447753906
lstm,42,68,1020,25.808713150024413,65.60038757324219,389.91033935546875,0.0,80.58573042495873,152.5489959716797
lstm,42,69,1035,25.832716751098634,65.7639389038086,389.8909606933594,0.0,81.98487876944469,157.12588500976562
lstm,42,70,1050,25.78382263183594,65.45012664794922,389.8704528808594,0.0,80.60311114973494,153.17942810058594
lstm,42,71,1065,25.836468124389647,65.75627899169922,389.9242858886719,0.0,82.09495669302743,157.39366149902344
lstm,42,72,1080,25.83058967590332,65.72119140625,389.9102783203125,0.0,82.11523420526636,157.7247772216797
lstm,42,73,1095,25.83153381347656,65.79239654541016,389.9492492675781,0.0,80.9478288577967,153.5968475341797
lstm,42,74,1110,25.862245941162108,65.74836730957031,389.9425964355469,0.0,82.50050693780597,159.54510498046875
lstm,42,75,1125,25.881187438964844,65.89692687988281,389.984130859375,0.0,82.13551171750528,157.32704162597656
lstm,42,76,1140,25.81490135192871,65.58416748046875,389.929931640625,0.0,81.52428956287477,155.8272247314453
lstm,42,77,1155,25.836030960083008,65.67017364501953,389.9676818847656,0.0,81.9182526578025,156.99490356445312
lstm,42,78,1170,25.81651725769043,65.42359924316406,389.92059326171875,0.0,81.22881724167897,155.2440185546875
lstm,42,79,1185,25.91654167175293,65.89444732666016,389.97344970703125,0.0,82.5903073491498,159.4854278564453
lstm,42,80,1200,25.872123336791994,65.83294677734375,389.9823303222656,0.0,81.20564294197735,154.36465454101562
lstm,42,81,1215,25.82148971557617,65.54925537109375,389.90423583984375,0.0,80.54517540048086,152.5429229736328
