tag,seed,h,minutes_ahead,AQL,MAE,RMSE,AQCR,coverage80,AIW
mrinn,42,26,390,25.49662009458724,64.49556712089215,388.90978542279584,0.0,83.06248370557053,161.09661374311037
mrinn,42,27,405,25.544411476885966,64.25272267304145,388.8822805200032,0.0,82.1413052924307,160.71466332739084
mrinn,42,28,420,25.48907399249159,64.45373464730532,388.87868862102385,0.0,83.10014194258567,161.50287252329164
mrinn,42,29,435,25.62488365703037,64.8206123671289,388.9502594939083,0.0,81.3968309145158,156.66890182640262
mrinn,42,30,450,25.552827950345723,64.30883968606308,388.8368029931408,0.0,82.25428000347614,162.37551565494567
mrinn,42,31,465,25.69213252762965,64.59055973127884,388.92017162125575,0.0,80.55386576286898,157.02951316496572
mrinn,42,32,480,25.58877743507484,64.64582103047687,388.9161697681054,0.0,81.98487876944469,159.464495201821
mrinn,42,33,495,25.615280266180076,64.36531251329761,388.89367543775353,0.0,81.6140899742186,160.98545473070527
mrinn,42,34,510,25.655279980109206,64.66011321934569,388.99422465987857,0.0,82.19924104168477,161.7462361322158
mrinn,42,35,525,25.848864623547296,64.69680235021924,389.0006624967535,0.0,81.1042553807827,162.30297243324685
mrinn,42,36,540,25.69499875419943,64.59595694892937,388.9188371709727,0.0,82.27166072825237,163.56585137174213
mrinn,42,37,555,25.88639481932309,64.56959886719865,388.9548364446229,0.0,81.03473248167782,164.3883721730495
mrinn,42,38,570,25.730829723856402,64.41240183683814,388.9429153576929,0.0,82.86550215810666,169.53083781239272
mrinn,42,39,585,26.14409284703774,64.63963548923485,389.01792771482656,0.0,81.11873931809623,171.22860385327132
mrinn,42,40,600,25.799142837402748,64.59348207945403,389.0150330402951,0.0,82.31800932765563,166.09890379359902
mrinn,42,41,615,25.986325765964313,64.84788804571264,389.0892440495461,0.0,81.25488832884331,163.53050109512796
mrinn,42,42,630,25.856378541023304,64.60213914641508,388.96482567279827,0.0,82.38173865183511,167.5193983593743
mrinn,42,43,645,26.330132982519853,64.37864819671957,388.9207851386181,0.0,81.72127111033863,182.8469287536294
mrinn,42,44,660,25.83275649704773,64.60053824107753,388.9820855887774,0.0,82.7438370846731,167.00850038664004
mrinn,42,45,675,26.038577200278525,64.54489623533225,389.00314940480075,0.0,81.55905101242722,167.755438531365
